time,row,column,value,hour_of_day,day_of_week
53,5,7,75,5,2
53,6,0,0,5,2
53,6,2,0,5,2
53,6,5,123,5,2
53,6,7,9,5,2
53,7,0,0,5,2
53,7,3,0,5,2
53,7,4,0,5,2
53,7,5,0,5,2
54,0,1,9,6,2
54,0,7,424,6,2
54,1,0,11,6,2
54,1,1,52,6,2
54,1,2,52,6,2
54,1,3,252,6,2
54,2,0,0,6,2
54,2,4,149,6,2
54,2,5,178,6,2
54,2,7,261,6,2
54,3,0,0,6,2
54,3,2,6,6,2
54,3,5,140,6,2
54,3,7,226,6,2
54,4,1,11,6,2
54,4,7,161,6,2
54,5,3,14,6,2
54,5,5,118,6,2
54,5,6,72,6,2
54,5,7,49,6,2
54,6,4,18,6,2
54,6,6,3,6,2
54,7,0,0,6,2
54,7,1,0,6,2
54,7,3,0,6,2
54,7,6,11,6,2
55,0,0,6,7,2
55,0,1,9,7,2
55,0,2,138,7,2
55,0,3,178,7,2
55,0,4,212,7,2
55,0,6,163,7,2
55,0,7,238,7,2
55,1,6,233,7,2
55,2,0,0,7,2
55,2,2,97,7,2
55,2,4,66,7,2
55,2,5,172,7,2
55,2,6,161,7,2
55,2,7,298,7,2
55,3,0,0,7,2
55,3,1,6,7,2
55,3,2,11,7,2
55,3,4,23,7,2
55,3,5,61,7,2
55,3,6,72,7,2
55,4,2,0,7,2
55,4,5,169,7,2
55,4,7,34,7,2
55,5,1,0,7,2
55,5,6,32,7,2
55,6,0,0,7,2
55,6,1,0,7,2
55,6,2,9,7,2
55,6,3,9,7,2
55,6,4,3,7,2
55,6,5,6,7,2
55,6,7,106,7,2
55,7,0,0,7,2
55,7,3,0,7,2
55,7,4,11,7,2
55,7,5,3,7,2
56,0,1,18,8,2
56,0,4,154,8,2
56,1,0,0,8,2
56,1,4,40,8,2
56,1,6,315,8,2
56,2,0,0,8,2
56,2,2,149,8,2
56,2,6,190,8,2
56,2,7,154,8,2
56,3,1,6,8,2
56,3,5,143,8,2
56,3,6,95,8,2
56,3,7,68,8,2
56,4,1,3,8,2
56,4,2,0,8,2
56,4,3,20,8,2
56,4,5,66,8,2
56,4,6,68,8,2
56,5,1,0,8,2
56,5,2,3,8,2
56,5,3,29,8,2
56,5,4,9,8,2
56,5,5,195,8,2
56,5,7,63,8,2
56,6,0,0,8,2
56,6,1,0,8,2
56,6,2,0,8,2
56,6,4,0,8,2
56,6,6,37,8,2
56,7,3,18,8,2
56,7,5,6,8,2
57,0,1,147,9,2
57,0,4,72,9,2
57,0,6,221,9,2
57,0,7,154,9,2
57,1,2,140,9,2
57,1,5,224,9,2
57,1,6,491,9,2
57,2,0,0,9,2
57,2,1,0,9,2
57,2,2,178,9,2
57,2,3,63,9,2
57,2,5,186,9,2
57,2,7,143,9,2
57,3,6,149,9,2
57,3,7,49,9,2
57,4,1,14,9,2
57,4,3,49,9,2
57,4,4,49,9,2
57,4,5,147,9,2
57,4,6,100,9,2
57,4,7,77,9,2
57,5,0,0,9,2
57,5,2,3,9,2
57,5,5,92,9,2
57,5,6,92,9,2
57,5,7,419,9,2
57,6,1,0,9,2
57,6,2,3,9,2
57,6,5,57,9,2
57,6,7,6,9,2
57,7,0,0,9,2
57,7,2,0,9,2
57,7,5,0,9,2
57,7,6,46,9,2
57,7,7,32,9,2
58,0,0,3,10,2
58,0,1,18,10,2
58,0,3,89,10,2
58,0,4,147,10,2
58,0,5,138,10,2
58,0,7,353,10,2
58,1,0,0,10,2
58,1,3,634,10,2
58,1,5,654,10,2
58,1,7,315,10,2
58,2,0,0,10,2
58,2,1,0,10,2
58,2,2,20,10,2
58,2,7,201,10,2
58,3,0,11,10,2
58,3,2,14,10,2
58,3,5,215,10,2
58,3,7,138,10,2
58,4,2,0,10,2
58,4,6,86,10,2
58,5,0,0,10,2
58,5,2,0,10,2
58,5,4,14,10,2
58,5,5,49,10,2
58,5,6,252,10,2
58,5,7,138,10,2
58,6,0,0,10,2
58,6,2,9,10,2
58,6,3,0,10,2
58,6,5,9,10,2
58,6,6,40,10,2
58,7,0,0,10,2
58,7,1,0,10,2
58,7,2,0,10,2
58,7,3,0,10,2
58,7,4,49,10,2
58,7,5,9,10,2
58,7,6,37,10,2
59,0,0,32,11,2
59,0,1,3,11,2
59,0,2,106,11,2
59,0,3,129,11,2
59,0,5,301,11,2
59,0,6,344,11,2
59,0,7,378,11,2
59,1,1,6,11,2
59,1,4,109,11,2
59,1,5,502,11,2
59,1,7,670,11,2
59,2,0,3,11,2
59,2,2,25,11,2
59,2,4,75,11,2
59,2,5,392,11,2
59,3,0,3,11,2
59,3,2,9,11,2
59,3,6,706,11,2
59,4,1,3,11,2
59,4,2,0,11,2
59,4,4,158,11,2
59,4,5,209,11,2
59,4,7,72,11,2
59,5,0,68,11,2
59,5,3,0,11,2
59,5,4,190,11,2
59,5,7,190,11,2
59,6,0,0,11,2
59,6,2,3,11,2
59,6,4,80,11,2
59,6,5,63,11,2
59,6,7,0,11,2
59,7,0,0,11,2
59,7,2,0,11,2
59,7,3,0,11,2
59,7,4,6,11,2
59,7,5,6,11,2
59,7,6,0,11,2
60,0,1,14,12,2
60,0,2,135,12,2
60,0,3,120,12,2
60,0,4,287,12,2
60,0,5,1021,12,2
60,0,6,1089,12,2
60,1,0,0,12,2
60,1,4,23,12,2
60,1,5,1084,12,2
60,1,6,1955,12,2
60,1,7,505,12,2
60,2,2,158,12,2
60,2,3,263,12,2
60,2,4,100,12,2
60,3,1,14,12,2
60,3,3,66,12,2
60,3,5,2256,12,2
60,4,5,599,12,2
60,5,0,3,12,2
60,5,1,11,12,2
60,5,2,25,12,2
60,5,3,6,12,2
60,5,4,46,12,2
60,5,6,197,12,2
60,5,7,37,12,2
60,6,1,0,12,2
60,6,2,11,12,2
60,6,3,0,12,2
60,6,4,18,12,2
60,6,5,18,12,2
60,7,0,0,12,2
60,7,1,0,12,2
60,7,3,0,12,2
60,7,5,3,12,2
60,7,6,18,12,2
61,0,0,29,13,2
61,0,1,6,13,2
61,0,4,143,13,2
61,0,6,1370,13,2
61,1,3,80,13,2
61,1,5,1347,13,2
61,1,6,1912,13,2
61,1,7,444,13,2
61,2,0,9,13,2
61,2,1,0,13,2
61,2,2,61,13,2
61,2,4,161,13,2
61,2,6,1989,13,2
61,3,2,9,13,2
61,3,3,40,13,2
61,3,5,1089,13,2
61,3,6,1505,13,2
61,4,2,0,13,2
61,4,3,72,13,2
61,4,5,252,13,2
61,4,6,412,13,2
61,4,7,347,13,2
61,5,0,0,13,2
61,5,4,298,13,2
61,5,5,183,13,2
61,5,6,269,13,2
61,5,7,132,13,2
61,6,0,0,13,2
61,6,1,11,13,2
61,6,3,0,13,2
61,6,4,20,13,2
61,6,5,34,13,2
61,6,7,49,13,2
61,7,2,3,13,2
61,7,6,11,13,2
61,7,7,0,13,2
62,0,1,6,14,2
62,0,5,622,14,2
62,0,6,1095,14,2
62,1,0,0,14,2
62,1,1,3,14,2
62,1,2,46,14,2
62,1,3,80,14,2
62,1,4,126,14,2
62,2,0,3,14,2
62,2,2,23,14,2
62,2,6,1774,14,2
62,3,2,9,14,2
62,3,4,86,14,2
62,3,6,1055,14,2
62,4,1,83,14,2
62,4,3,77,14,2
62,4,4,57,14,2
62,4,6,717,14,2
62,5,3,0,14,2
62,5,4,6,14,2
62,5,5,387,14,2
62,5,6,424,14,2
62,5,7,315,14,2
62,6,1,0,14,2
62,7,3,0,14,2
62,7,5,6,14,2
62,7,6,9,14,2
62,7,7,29,14,2
63,0,1,14,15,2
63,0,3,63,15,2
63,0,4,80,15,2
63,0,5,261,15,2
63,0,6,401,15,2
63,1,1,6,15,2
63,1,2,34,15,2
63,1,7,66,15,2
63,2,0,0,15,2
63,2,2,32,15,2
63,2,3,89,15,2
63,2,5,421,15,2
63,2,7,63,15,2
63,3,0,0,15,2
63,3,1,11,15,2
63,3,2,32,15,2
63,3,3,37,15,2
63,3,4,23,15,2
63,3,5,319,15,2
63,3,6,330,15,2
63,3,7,61,15,2
63,4,2,0,15,2
63,4,3,40,15,2
63,4,7,9,15,2
63,5,2,0,15,2
63,5,6,147,15,2
63,5,7,20,15,2
63,6,2,14,15,2
63,6,4,9,15,2
63,6,7,14,15,2
63,7,2,0,15,2
63,7,3,0,15,2
64,0,1,3,16,2
64,0,5,204,16,2
64,0,6,109,16,2
64,0,7,89,16,2
64,1,0,0,16,2
64,1,1,3,16,2
64,1,3,83,16,2
64,1,5,149,16,2
64,2,0,0,16,2
64,2,1,0,16,2
64,2,6,247,16,2
64,2,7,40,16,2
64,3,0,6,16,2
64,3,1,3,16,2
64,3,3,20,16,2
64,3,4,32,16,2
64,3,7,6,16,2
64,4,0,0,16,2
64,4,3,14,16,2
64,4,4,32,16,2
64,4,5,54,16,2
64,4,6,147,16,2
64,4,7,14,16,2
64,5,0,0,16,2
64,5,2,9,16,2
64,5,4,18,16,2
64,5,5,20,16,2
64,6,0,0,16,2
64,6,4,3,16,2
64,6,5,14,16,2
64,6,6,46,16,2
64,7,0,0,16,2
64,7,1,0,16,2
64,7,2,0,16,2
64,7,3,0,16,2
64,7,4,6,16,2
64,7,7,0,16,2
65,0,0,0,17,2
65,0,1,3,17,2
65,0,6,32,17,2
65,0,7,32,17,2
65,1,0,0,17,2
65,1,1,0,17,2
65,1,2,14,17,2
65,1,4,40,17,2
65,1,6,54,17,2
65,1,7,34,17,2
65,2,1,3,17,2
65,2,2,20,17,2
65,2,3,23,17,2
65,2,4,32,17,2
65,2,6,86,17,2
65,3,0,0,17,2
65,3,1,6,17,2
65,3,2,0,17,2
65,3,3,20,17,2
65,3,6,63,17,2
65,3,7,23,17,2
65,4,0,0,17,2
65,4,1,23,17,2
65,4,2,0,17,2
65,4,4,46,17,2
65,5,1,0,17,2
65,5,4,11,17,2
65,5,5,25,17,2
65,5,6,43,17,2
65,5,7,3,17,2
65,6,1,0,17,2
65,6,3,0,17,2
65,6,4,9,17,2
65,6,6,18,17,2
65,7,3,0,17,2
65,7,6,3,17,2
66,0,0,3,18,2
66,0,3,30,18,2
66,0,5,24,18,2
66,0,6,21,18,2
66,1,3,49,18,2
66,1,4,9,18,2
66,1,6,19,18,2
66,1,7,51,18,2
66,2,1,0,18,2
66,2,3,24,18,2
66,2,4,27,18,2
66,2,6,30,18,2
66,3,0,0,18,2
66,3,2,12,18,2
66,3,3,36,18,2
66,3,7,15,18,2
66,4,0,0,18,2
66,4,1,9,18,2
66,4,2,3,18,2
66,4,6,21,18,2
66,4,7,15,18,2
66,5,0,0,18,2
66,5,1,0,18,2
66,5,2,12,18,2
66,5,3,6,18,2
66,5,4,15,18,2
66,5,5,27,18,2
66,5,6,9,18,2
66,5,7,9,18,2
66,6,0,0,18,2
66,6,2,0,18,2
66,6,4,15,18,2
66,6,5,9,18,2
66,6,6,6,18,2
66,6,7,3,18,2
66,7,2,0,18,2
66,7,6,3,18,2
67,0,0,3,19,2
67,0,3,9,19,2
67,0,7,12,19,2
67,1,1,0,19,2
67,1,2,15,19,2
67,1,4,9,19,2
67,1,6,15,19,2
67,1,7,24,19,2
67,2,0,0,19,2
67,2,1,0,19,2
67,2,3,15,19,2
67,2,6,21,19,2
67,2,7,27,19,2
67,3,2,21,19,2
67,3,4,21,19,2
67,3,5,34,19,2
67,4,0,0,19,2
67,4,1,15,19,2
67,4,6,27,19,2
67,4,7,19,19,2
67,5,2,0,19,2
67,5,6,9,19,2
67,6,3,3,19,2
67,6,4,6,19,2
67,6,7,6,19,2
67,7,0,0,19,2
67,7,2,0,19,2
67,7,3,0,19,2
67,7,6,3,19,2
68,0,0,6,20,2
68,0,4,12,20,2
68,0,6,21,20,2
68,0,7,6,20,2
68,1,0,0,20,2
68,1,3,19,20,2
68,1,4,19,20,2
68,2,1,0,20,2
68,2,2,12,20,2
68,2,4,3,20,2
68,2,5,21,20,2
68,2,6,19,20,2
68,3,0,0,20,2
68,3,5,19,20,2
68,3,6,3,20,2
68,4,2,3,20,2
68,4,3,226,20,2
68,5,1,3,20,2
68,5,2,0,20,2
68,5,5,3,20,2
68,5,6,3,20,2
68,6,1,0,20,2
68,6,2,0,20,2
68,6,4,0,20,2
68,6,5,9,20,2
68,6,7,0,20,2
68,7,0,0,20,2
68,7,1,0,20,2
68,7,3,0,20,2
68,7,5,3,20,2
69,0,1,0,21,2
69,0,2,0,21,2
69,0,3,9,21,2
69,0,4,0,21,2
69,0,5,3,21,2
69,0,6,3,21,2
69,0,7,6,21,2
69,1,0,0,21,2
69,1,1,0,21,2
69,1,2,3,21,2
69,1,5,3,21,2
69,1,7,3,21,2
69,2,2,12,21,2
69,2,3,3,21,2
69,2,4,6,21,2
69,2,6,12,21,2
69,3,0,0,21,2
69,3,1,3,21,2
69,3,2,0,21,2
69,3,4,3,21,2
69,3,6,9,21,2
69,3,7,15,21,2
69,4,0,0,21,2
69,4,7,0,21,2
69,5,0,0,21,2
69,5,4,6,21,2
69,5,5,6,21,2
69,6,0,0,21,2
69,6,1,0,21,2
69,6,2,0,21,2
69,6,4,3,21,2
69,6,7,0,21,2
69,7,1,0,21,2
69,7,3,0,21,2
69,7,4,0,21,2
69,7,5,3,21,2
70,0,2,0,22,2
70,0,3,6,22,2
70,0,4,0,22,2
70,1,0,0,22,2
70,1,2,0,22,2
70,1,3,0,22,2
70,1,6,3,22,2
70,2,5,3,22,2
70,2,6,3,22,2
70,3,0,0,22,2
70,3,1,0,22,2
70,3,2,0,22,2
70,3,3,0,22,2
70,3,4,0,22,2
70,3,5,0,22,2
70,3,6,6,22,2
70,4,2,0,22,2
70,4,3,64,22,2
70,4,4,3,22,2
70,4,5,0,22,2
70,4,6,0,22,2
70,5,0,0,22,2
70,5,4,3,22,2
70,5,5,0,22,2
70,5,6,3,22,2
70,5,7,0,22,2
70,6,0,0,22,2
70,6,1,0,22,2
70,6,3,0,22,2
70,7,0,0,22,2
70,7,3,0,22,2
70,7,4,0,22,2
70,7,5,3,22,2
70,7,6,0,22,2
71,0,0,0,23,2
71,0,1,0,23,2
71,0,3,3,23,2
71,0,4,0,23,2
71,0,5,0,23,2
71,1,1,0,23,2
71,1,2,0,23,2
71,1,5,3,23,2
71,1,7,0,23,2
71,2,1,0,23,2
71,2,2,3,23,2
71,2,3,9,23,2
71,2,4,0,23,2
71,3,0,0,23,2
71,3,1,0,23,2
71,3,3,3,23,2
71,3,6,0,23,2
71,3,7,0,23,2
71,4,0,0,23,2
71,4,1,0,23,2
71,4,4,0,23,2
71,5,0,0,23,2
71,6,0,0,23,2
71,6,2,0,23,2
71,6,3,0,23,2
71,6,4,0,23,2
71,6,6,6,23,2
71,7,0,0,23,2
71,7,1,0,23,2
71,7,2,0,23,2
71,7,4,0,23,2
71,7,7,0,23,2
72,0,1,0,0,3
72,0,2,6,0,3
72,0,4,0,0,3
72,0,5,6,0,3
72,0,7,0,0,3
72,1,0,0,0,3
72,1,1,0,0,3
72,1,2,0,0,3
72,1,4,0,0,3
72,1,6,0,0,3
72,1,7,0,0,3
72,2,0,0,0,3
72,2,1,0,0,3
72,2,3,12,0,3
72,3,2,0,0,3
72,3,5,3,0,3
72,3,7,0,0,3
72,4,1,0,0,3
72,4,3,0,0,3
72,4,4,3,0,3
72,5,1,0,0,3
72,5,4,0,0,3
72,5,7,0,0,3
72,6,0,0,0,3
72,6,2,0,0,3
72,6,3,0,0,3
72,6,4,0,0,3
72,6,5,3,0,3
72,7,0,0,0,3
72,7,2,0,0,3
72,7,4,0,0,3
73,0,1,0,1,3
73,0,2,15,1,3
73,0,3,0,1,3
73,0,4,0,1,3
73,0,5,6,1,3
73,0,6,0,1,3
73,0,7,0,1,3
73,1,0,9,1,3
73,1,3,6,1,3
73,1,4,3,1,3
73,2,3,6,1,3
73,2,5,0,1,3
73,2,6,6,1,3
73,3,1,0,1,3
73,3,2,0,1,3
73,3,3,6,1,3
73,3,5,0,1,3
73,3,6,3,1,3
73,3,7,0,1,3
73,4,0,0,1,3
73,4,4,3,1,3
73,4,5,3,1,3
73,4,6,3,1,3
73,4,7,3,1,3
73,5,1,0,1,3
73,5,2,0,1,3
73,5,3,0,1,3
73,5,4,0,1,3
73,5,5,9,1,3
73,5,7,6,1,3
73,6,1,0,1,3
73,6,4,0,1,3
73,6,5,3,1,3
73,6,6,0,1,3
73,7,0,0,1,3
73,7,1,0,1,3
74,0,0,15,2,3
74,0,1,12,2,3
74,0,2,115,2,3
74,0,4,81,2,3
74,0,7,19,2,3
74,1,0,9,2,3
74,1,4,9,2,3
74,1,6,6,2,3
74,1,7,54,2,3
74,2,3,169,2,3
74,2,6,34,2,3
74,2,7,66,2,3
74,3,0,3,2,3
74,3,3,19,2,3
74,3,6,30,2,3
74,3,7,64,2,3
74,4,1,3,2,3
74,4,3,6,2,3
74,4,6,0,2,3
74,4,7,42,2,3
74,5,0,0,2,3
74,5,4,30,2,3
74,6,4,9,2,3
74,6,5,6,2,3
74,6,6,0,2,3
74,6,7,19,2,3
74,7,0,0,2,3
74,7,1,0,2,3
74,7,4,0,2,3
74,7,5,0,2,3
74,7,7,0,2,3
75,0,0,3,3,3
75,0,1,94,3,3
75,0,2,111,3,3
75,0,5,177,3,3
75,0,6,175,3,3
75,0,7,226,3,3
75,1,1,530,3,3
75,1,2,250,3,3
75,1,3,397,3,3
75,1,4,252,3,3
75,1,6,126,3,3
75,2,0,0,3,3
75,2,1,0,3,3
75,3,0,0,3,3
75,3,1,15,3,3
75,3,2,85,3,3
75,3,3,205,3,3
75,3,5,102,3,3
75,3,6,226,3,3
75,3,7,177,3,3
75,4,0,0,3,3
75,4,5,262,3,3
75,5,2,0,3,3
75,5,5,124,3,3
75,5,6,72,3,3
75,5,7,24,3,3
75,6,4,45,3,3
75,6,5,94,3,3
75,6,7,27,3,3
75,7,0,0,3,3
75,7,4,3,3,3
75,7,5,0,3,3
75,7,7,21,3,3
76,0,0,0,4,3
76,0,1,0,4,3
76,0,3,111,4,3
76,0,4,301,4,3
76,0,5,130,4,3
76,0,6,156,4,3
76,0,7,313,4,3
76,1,2,201,4,3
76,1,3,403,4,3
76,1,4,72,4,3
76,1,5,681,4,3
76,1,6,87,4,3
76,2,2,49,4,3
76,2,3,207,4,3
76,2,4,274,4,3
76,2,6,241,4,3
76,3,5,120,4,3
76,3,6,100,4,3
76,3,7,141,4,3
76,4,0,0,4,3
76,4,2,0,4,3
76,4,6,60,4,3
76,4,7,79,4,3
76,5,0,0,4,3
76,5,2,3,4,3
76,5,6,42,4,3
76,6,2,0,4,3
76,6,3,3,4,3
76,6,4,9,4,3
76,6,7,109,4,3
76,7,0,0,4,3
76,7,1,0,4,3
76,7,3,0,4,3
76,7,5,0,4,3
76,7,6,3,4,3
77,0,0,0,5,3
77,0,4,87,5,3
77,1,1,3,5,3
77,1,2,115,5,3
77,1,5,207,5,3
77,1,7,500,5,3
77,2,1,0,5,3
77,2,2,34,5,3
77,2,4,147,5,3
77,2,5,186,5,3
77,2,6,244,5,3
77,3,1,42,5,3
77,3,2,9,5,3
77,3,4,66,5,3
77,4,3,42,5,3
77,4,4,57,5,3
77,4,5,79,5,3
77,4,6,21,5,3
77,4,7,120,5,3
77,5,0,0,5,3
77,5,2,0,5,3
77,5,5,162,5,3
77,5,7,96,5,3
77,6,0,0,5,3
77,6,3,0,5,3
77,7,0,0,5,3
77,7,2,0,5,3
77,7,6,9,5,3
78,0,0,9,6,3
78,0,2,81,6,3
78,0,3,162,6,3
78,0,4,135,6,3
78,0,5,271,6,3
78,0,6,162,6,3
78,1,0,0,6,3
78,1,1,34,6,3
78,1,2,85,6,3
78,1,3,267,6,3
78,1,4,100,6,3
78,1,6,139,6,3
78,1,7,485,6,3
78,2,3,139,6,3
78,2,4,262,6,3
78,2,5,166,6,3
78,2,6,115,6,3
78,2,7,196,6,3
78,3,0,0,6,3
78,3,3,117,6,3
78,3,4,169,6,3
78,3,6,49,6,3
78,4,2,0,6,3
78,4,3,27,6,3
78,4,4,51,6,3
78,4,5,57,6,3
78,4,6,36,6,3
78,4,7,66,6,3
78,5,3,15,6,3
78,5,4,15,6,3
78,5,5,96,6,3
78,5,6,19,6,3
78,5,7,45,6,3
78,6,1,0,6,3
78,6,5,9,6,3
78,6,6,6,6,3
78,6,7,9,6,3
78,7,1,0,6,3
78,7,2,0,6,3
78,7,3,6,6,3
78,7,5,54,6,3
78,7,7,0,6,3
79,0,2,39,7,3
79,0,3,171,7,3
79,0,5,237,7,3
79,0,7,177,7,3
79,1,2,24,7,3
79,1,3,192,7,3
79,1,5,132,7,3
79,1,6,175,7,3
79,2,1,3,7,3
79,2,3,147,7,3
79,2,6,96,7,3
79,2,7,102,7,3
79,3,0,0,7,3
79,3,1,0,7,3
79,3,4,64,7,3
79,4,1,90,7,3
79,4,6,42,7,3
79,4,7,9,7,3
79,5,6,21,7,3
79,5,7,27,7,3
79,6,0,0,7,3
79,6,2,3,7,3
79,6,3,6,7,3
79,6,4,608,7,3
79,6,6,6,7,3
79,6,7,21,7,3
79,7,0,0,7,3
79,7,3,0,7,3
79,7,4,0,7,3
79,7,6,0,7,3
80,0,3,94,8,3
80,0,6,186,8,3
80,0,7,150,8,3
80,1,1,0,8,3
80,1,6,226,8,3
80,2,0,0,8,3
80,2,1,3,8,3
80,3,0,12,8,3
80,3,1,9,8,3
80,3,2,3,8,3
80,3,3,39,8,3
80,3,4,75,8,3
80,3,6,130,8,3
80,4,0,3,8,3
80,4,1,169,8,3
80,4,2,24,8,3
80,4,5,81,8,3
80,4,7,27,8,3
80,5,0,0,8,3
80,5,1,0,8,3
80,5,2,0,8,3
80,5,4,24,8,3
80,5,5,69,8,3
80,5,6,57,8,3
80,5,7,24,8,3
80,6,2,9,8,3
80,6,5,12,8,3
80,6,6,6,8,3
80,6,7,51,8,3
80,7,1,0,8,3
80,7,2,3,8,3
80,7,3,0,8,3
80,7,4,3,8,3
80,7,7,3,8,3
81,0,1,3,9,3
81,0,4,117,9,3
81,0,6,455,9,3
81,1,1,15,9,3
81,1,2,69,9,3
81,1,4,54,9,3
81,1,5,286,9,3
81,1,6,463,9,3
81,2,0,0,9,3
81,2,2,39,9,3
81,2,3,96,9,3
81,2,4,286,9,3
81,2,6,216,9,3
81,2,7,60,9,3
81,3,4,150,9,3
81,3,5,406,9,3
81,3,7,90,9,3
81,4,1,12,9,3
81,4,3,9,9,3
81,4,4,190,9,3
81,4,6,130,9,3
81,5,1,0,9,3
81,5,3,21,9,3
81,5,5,322,9,3
81,6,2,0,9,3
81,6,3,12,9,3
81,6,4,24,9,3
81,7,1,0,9,3
81,7,2,3,9,3
81,7,7,3,9,3
82,0,1,3,10,3
82,0,4,207,10,3
82,0,7,90,10,3
82,1,0,0,10,3
82,1,1,3,10,3
82,1,2,39,10,3
82,1,4,75,10,3
82,2,0,0,10,3
82,2,1,3,10,3
82,3,0,0,10,3
82,3,1,3,10,3
82,3,2,0,10,3
82,3,3,42,10,3
82,3,4,45,10,3
82,3,6,380,10,3
82,4,0,9,10,3
82,4,2,0,10,3
82,4,3,27,10,3
82,4,4,105,10,3
82,4,6,292,10,3
82,5,0,0,10,3
82,5,2,3,10,3
82,5,3,3,10,3
82,5,4,12,10,3
82,5,5,64,10,3
82,5,7,166,10,3
82,6,0,0,10,3
82,6,1,0,10,3
82,6,2,0,10,3
82,6,3,9,10,3
82,6,6,19,10,3
82,7,1,0,10,3
82,7,2,0,10,3
82,7,4,12,10,3
82,7,6,19,10,3
82,7,7,42,10,3
83,0,0,6,11,3
83,0,2,34,11,3
83,0,4,154,11,3
83,0,5,229,11,3
83,0,7,523,11,3
83,1,0,0,11,3
83,1,2,130,11,3
83,1,3,192,11,3
83,1,5,470,11,3
83,1,7,425,11,3
83,2,0,0,11,3
83,2,3,145,11,3
83,2,7,340,11,3
83,3,0,0,11,3
83,3,1,15,11,3
83,3,2,3,11,3
83,3,6,758,11,3
83,3,7,259,11,3
83,4,1,51,11,3
83,4,3,30,11,3
83,4,4,75,11,3
83,4,7,205,11,3
83,5,4,19,11,3
83,5,7,818,11,3
83,6,1,0,11,3
83,6,2,3,11,3
83,6,3,0,11,3
83,6,6,42,11,3
83,6,7,171,11,3
83,7,1,0,11,3
83,7,2,0,11,3
83,7,4,9,11,3
83,7,6,49,11,3
84,0,2,24,12,3
84,0,4,380,12,3
84,0,5,798,12,3
84,1,1,3,12,3
84,1,2,90,12,3
84,1,3,207,12,3
84,1,7,487,12,3
84,2,0,3,12,3
84,2,1,12,12,3
84,2,5,1042,12,3
84,3,0,0,12,3
84,3,1,15,12,3
84,3,4,171,12,3
84,3,5,1556,12,3
84,3,6,987,12,3
84,3,7,259,12,3
84,4,2,3,12,3
84,4,5,292,12,3
84,4,6,446,12,3
84,4,7,397,12,3
84,5,0,0,12,3
84,5,1,3,12,3
84,5,2,6,12,3
84,5,7,267,12,3
84,6,0,0,12,3
84,6,5,94,12,3
84,6,6,15,12,3
84,6,7,385,12,3
84,7,4,45,12,3
84,7,6,370,12,3
85,0,1,12,13,3
85,0,7,659,13,3
85,1,4,96,13,3
85,1,5,876,13,3
85,1,7,779,13,3
85,2,0,9,13,3
85,2,1,51,13,3
85,2,3,147,13,3
85,2,4,147,13,3
85,2,5,1255,13,3
85,2,6,2179,13,3
85,2,7,244,13,3
85,3,0,0,13,3
85,3,1,15,13,3
85,3,2,9,13,3
85,3,4,100,13,3
85,4,2,0,13,3
85,4,4,160,13,3
85,4,6,849,13,3
85,4,7,139,13,3
85,5,0,9,13,3
85,5,1,0,13,3
85,5,2,3,13,3
85,5,3,12,13,3
85,5,5,325,13,3
85,5,6,508,13,3
85,5,7,385,13,3
85,6,1,0,13,3
85,6,2,0,13,3
85,6,5,186,13,3
85,6,6,244,13,3
85,6,7,100,13,3
85,7,0,0,13,3
85,7,2,0,13,3
85,7,5,15,13,3
85,7,6,15,13,3
85,7,7,64,13,3
86,0,2,69,14,3
86,0,3,418,14,3
86,0,4,235,14,3
86,0,5,1035,14,3
86,1,0,0,14,3
86,1,1,0,14,3
86,1,3,222,14,3
86,1,6,1599,14,3
86,2,1,0,14,3
86,2,2,57,14,3
86,2,3,277,14,3
86,2,7,274,14,3
86,3,1,12,14,3
86,3,2,27,14,3
86,3,3,64,14,3
86,3,6,1712,14,3
86,4,0,0,14,3
86,4,2,0,14,3
86,4,3,169,14,3
86,4,7,130,14,3
86,5,1,6,14,3
86,5,2,3,14,3
86,5,3,6,14,3
86,6,0,0,14,3
86,6,3,49,14,3
86,6,4,39,14,3
86,6,5,96,14,3
86,6,6,184,14,3
86,7,0,0,14,3
86,7,2,0,14,3
86,7,3,3,14,3
86,7,5,24,14,3
87,0,1,12,15,3
87,0,2,39,15,3
87,0,5,487,15,3
87,0,7,472,15,3
87,1,0,0,15,3
87,1,1,0,15,3
87,1,2,36,15,3
87,1,4,166,15,3
87,1,6,1180,15,3
87,1,7,259,15,3
87,2,2,30,15,3
87,2,3,301,15,3
87,2,5,864,15,3
87,2,6,1409,15,3
87,2,7,169,15,3
87,3,0,3,15,3
87,3,3,90,15,3
87,4,2,0,15,3
87,4,3,171,15,3
87,4,4,45,15,3
87,4,6,548,15,3
87,4,7,54,15,3
87,5,1,0,15,3
87,5,2,0,15,3
87,5,3,0,15,3
87,5,4,27,15,3
87,5,5,72,15,3
87,5,7,42,15,3
87,6,2,0,15,3
87,6,3,9,15,3
87,6,5,15,15,3
87,6,6,94,15,3
87,7,1,0,15,3
87,7,3,12,15,3
87,7,6,24,15,3
87,7,7,19,15,3
88,0,1,9,16,3
88,0,4,94,16,3
88,0,5,132,16,3
88,0,6,666,16,3
88,1,1,3,16,3
88,1,2,90,16,3
88,1,4,111,16,3
88,1,6,431,16,3
88,2,1,0,16,3
88,2,2,27,16,3
88,2,7,169,16,3
88,3,5,427,16,3
88,4,3,69,16,3
88,4,5,160,16,3
