time,row,column,value
541,4,0,0
57,1,3,397
498,3,1,14
19,5,1,0
486,1,5,8
198,3,7,0
57,5,5,124
158,2,3,84
509,1,6,29
263,5,7,53
198,4,1,0
116,2,2,137
56,2,7,66
173,3,5,15
702,2,6,2036
575,2,5,703
505,6,0,0
452,4,1,8
367,6,0,0
441,3,5,0
460,6,5,48
566,3,3,84
80,6,1,0
280,3,2,14
641,1,4,37
668,2,2,71
144,2,2,41
424,1,5,132
213,6,0,0
526,0,7,281
491,5,2,0
498,3,2,45
248,2,0,0
26,7,7,0
127,7,2,0
156,6,4,4
105,0,1,4
392,2,4,23
676,0,1,12
15,1,4,14
143,5,2,13
312,2,5,602
450,6,2,0
380,5,2,0
709,0,6,13
84,3,2,57
362,0,4,103
345,3,0,0
226,7,0,0
644,2,3,37
186,7,3,4
360,3,1,7
462,3,3,27
246,6,5,5
54,1,1,0
115,0,4,27
154,5,5,69
61,0,3,171
93,2,1,4
250,6,7,0
51,3,4,3
14,0,2,24
464,5,0,0
666,3,3,39
457,7,4,0
422,3,1,12
289,5,0,0
456,2,6,111
28,5,0,0
33,4,2,0
497,6,5,72
438,7,7,0
571,4,3,168
312,2,1,6
98,4,4,17
450,4,0,0
571,0,1,52
462,0,2,8
421,4,5,39
390,3,1,0
508,4,6,38
236,0,3,37
332,4,5,42
638,1,7,60
558,0,6,16
546,2,4,89
197,6,3,0
209,4,0,8
150,5,7,0
531,7,7,15
439,1,0,0
290,3,6,0
591,1,7,230
276,3,6,14
9,4,0,0
562,4,3,0
274,6,7,5
308,6,6,0
673,1,0,0
238,0,4,16
260,5,0,0
615,7,6,0
254,2,6,44
51,0,1,0
136,1,4,28
156,1,2,362
33,2,1,0
612,6,3,0
716,2,5,294
182,0,7,12
293,6,1,0
730,4,1,36
306,4,1,0
691,4,1,0
75,2,7,0
58,4,2,0
617,1,7,46
553,3,0,16
357,3,0,6
458,6,0,0
226,4,4,0
699,3,3,99
74,5,6,0
558,3,1,0
615,4,3,18
579,4,6,78
175,0,7,24
533,6,1,0
103,6,7,0
25,5,5,14
296,1,3,0
243,0,7,5
310,7,7,55
384,5,0,0
659,4,4,20
440,2,5,0
450,2,2,86
707,4,6,13
584,7,5,0
544,2,7,89
201,5,1,0
370,1,4,0
297,2,3,0
329,0,0,0
104,2,4,10
122,4,6,0
382,0,2,28
501,4,5,81
333,0,3,67
532,2,4,65
540,5,5,9
159,1,5,153
150,1,1,0
240,7,4,0
339,4,5,64
464,6,0,0
716,2,3,281
11,0,1,0
331,2,7,67
707,0,5,35
180,6,5,7
423,3,2,7
678,6,3,0
43,6,5,34
694,2,1,0
154,1,6,73
5,0,3,3
501,3,6,384
405,6,1,0
599,0,6,220
608,4,3,64
345,0,0,0
150,4,3,4
434,6,2,20
409,4,2,0
184,1,4,7
140,7,2,0
276,0,4,38
700,6,6,43
344,4,1,0
406,7,7,41
388,6,4,0
718,6,0,0
403,0,5,119
183,5,5,27
476,4,5,90
176,7,4,0
398,1,0,0
437,0,7,53
215,1,7,28
722,6,6,45
598,1,0,0
5,3,2,0
437,2,3,53
119,2,4,10
162,0,6,249
370,4,0,0
370,2,6,0
453,1,4,13
459,3,2,13
135,5,7,39
373,0,7,234
553,0,1,16
513,1,3,0
455,6,4,45
651,1,3,192
396,6,6,0
0,0,0,0
266,1,4,5
457,4,2,0
292,4,5,83
658,5,7,0
19,5,4,22
151,4,3,0
419,1,0,0
725,7,4,23
683,3,7,0
95,2,0,0
430,6,1,0
301,7,3,0
104,7,2,0
450,7,7,20
400,5,0,18
631,7,6,0
396,2,3,11
526,0,0,0
510,0,4,9
640,7,7,11
466,1,4,13
517,0,2,38
648,3,0,0
141,3,3,52
142,2,7,28
112,1,3,20
576,1,1,10
553,2,0,0
354,6,4,0
111,2,6,37
113,1,5,54
272,4,7,0
551,3,3,89
666,5,2,0
387,5,1,0
322,2,3,0
657,0,4,0
256,4,0,0
551,0,6,710
351,0,0,21
505,7,7,0
104,0,0,6
165,6,3,32
598,6,5,115
229,0,4,8
489,3,0,0
232,2,7,68
95,0,0,0
510,5,2,9
293,6,7,9
507,4,0,0
10,1,4,426
200,5,4,5
652,1,2,71
326,6,5,51
420,3,6,7
520,1,7,105
433,1,5,172
663,7,3,12
707,2,5,91
230,5,3,0
515,0,7,0
251,3,4,106
215,5,4,12
147,2,6,7
362,7,6,0
97,4,4,23
287,4,4,52
120,3,1,7
391,1,1,0
368,6,4,0
616,6,4,18
338,3,4,91
360,4,0,0
350,4,6,102
287,0,6,70
694,5,2,54
438,1,1,0
415,6,4,0
362,7,4,28
331,5,3,10
127,6,1,0
463,4,6,0
130,6,1,0
501,2,0,0
4,0,5,3
343,0,1,0
47,5,1,0
196,0,1,8
605,5,7,46
438,1,2,13
194,2,2,0
378,5,0,0
363,1,3,57
290,0,6,0
281,4,1,0
565,7,3,0
611,5,4,0
272,1,3,0
65,4,3,30
421,3,6,24
402,1,4,18
224,2,5,5
694,2,4,226
681,6,1,0
81,1,7,136
143,6,5,17
430,5,4,39
669,6,7,63
517,6,1,0
318,2,2,16
12,4,1,33
236,1,0,8
413,3,5,132
102,7,2,0
338,5,3,33
136,5,1,0
192,7,1,0
509,5,3,9
652,7,2,0
551,5,1,0
285,5,2,5
74,3,5,28
689,5,5,0
528,1,2,31
451,0,0,0
402,1,0,7
291,4,3,6
549,5,1,0
619,6,5,103
257,3,6,116
150,5,5,0
654,5,4,12
674,3,4,86
199,2,3,0
138,2,0,0
649,0,3,122
642,1,7,49
730,1,1,0
592,6,7,54
669,0,5,274
720,5,2,0
104,1,4,0
118,0,0,6
117,6,5,6
720,6,3,23
531,5,4,9
534,0,2,80
343,3,7,17
127,3,0,0
254,7,7,0
222,5,1,0
284,3,6,14
152,7,0,0
251,5,6,39
524,4,3,85
603,1,1,0
507,7,5,15
720,2,6,472
604,2,2,103
32,0,5,20
356,3,5,237
288,4,6,30
56,6,5,6
419,0,2,7
483,0,7,81
11,5,1,0
659,7,7,0
371,3,6,0
204,6,1,0
64,4,2,0
0,5,2,0
18,0,7,161
579,5,7,27
331,2,4,71
393,4,6,0
199,6,7,0
448,0,5,53
56,3,6,30
226,5,5,0
139,2,5,499
501,4,4,50
220,0,4,21
15,3,2,5
720,5,4,95
723,6,4,0
292,6,1,0
45,3,7,61
395,5,2,0
278,6,1,0
623,0,0,0
24,7,2,0
517,7,2,0
660,4,0,0
574,6,1,0
647,0,6,146
366,5,3,7
210,5,7,45
410,7,0,0
384,1,4,220
3,5,4,0
411,6,3,7
160,7,6,0
197,3,3,5
561,2,1,0
45,3,1,11
265,3,6,102
253,6,0,0
361,2,5,244
71,1,5,87
595,7,2,0
403,7,3,0
218,4,7,16
630,2,3,60
555,0,2,26
430,3,6,200
34,5,6,6
715,6,4,22
591,2,6,274
460,5,5,61
420,5,3,7
273,6,2,0
613,7,1,0
61,4,7,9
651,4,1,0
252,5,6,0
131,0,7,87
71,3,3,15
439,0,3,40
316,4,7,20
42,7,3,0
435,6,6,8
456,3,2,8
306,7,1,0
38,4,5,66
393,7,1,0
176,7,6,0
533,5,0,0
716,1,2,69
499,0,4,64
709,0,0,0
201,0,4,5
68,5,1,6
628,6,3,19
115,6,1,4
255,7,7,22
173,1,4,0
166,4,7,80
248,2,5,0
253,0,3,31
617,2,7,139
74,6,3,0
502,4,3,72
369,3,6,0
131,2,0,7
122,2,0,7
358,4,3,33
178,6,4,120
124,7,4,0
569,3,1,10
81,7,4,4
190,7,2,0
326,2,4,71
465,2,0,0
224,5,0,0
517,1,4,61
442,5,1,0
627,3,1,0
541,6,6,15
3,3,6,3
347,5,2,0
663,7,6,63
588,1,5,17
155,0,0,4
310,3,6,324
384,5,1,18
272,7,6,32
169,6,7,0
57,6,4,45
36,5,5,118
675,2,2,119
653,1,0,0
119,4,4,37
194,7,2,0
609,2,1,0
74,2,0,0
517,7,5,0
39,6,7,6
37,0,4,212
201,6,5,5
615,2,3,57
577,5,4,17
577,4,3,132
491,3,1,8
272,1,2,0
377,6,4,68
514,2,0,0
416,5,6,0
168,2,6,139
627,6,5,37
76,0,3,0
31,2,4,6
360,6,3,0
654,6,6,0
458,2,0,0
277,0,7,14
327,6,4,6
559,1,0,0
619,3,5,139
7,3,1,0
531,4,5,135
677,2,5,54
137,2,5,432
181,2,6,4
342,6,3,0
686,6,7,0
679,2,7,0
571,7,1,0
503,3,6,1000
728,2,6,3208
17,0,3,41
715,5,6,22
168,5,0,0
254,6,5,62
573,7,5,10
160,7,2,0
719,7,1,0
257,1,6,67
666,0,4,102
478,4,7,130
166,1,4,18
578,2,0,71
274,5,2,0
450,1,7,53
245,5,2,0
313,1,0,0
600,5,3,36
210,0,0,88
339,3,6,98
368,1,7,11
234,4,2,0
253,4,3,17
309,4,7,43
112,2,7,153
579,2,4,142
464,0,3,0
262,1,2,186
424,4,4,31
708,3,3,22
667,3,1,0
210,5,4,28
92,0,7,123
87,3,7,67
266,6,7,29
499,5,3,28
203,4,4,36
70,0,5,132
246,4,5,0
55,7,1,0
441,1,3,0
130,0,5,70
152,1,4,30
563,6,4,0
279,4,4,18
577,0,4,61
405,0,2,23
589,7,1,0
277,2,7,9
462,3,4,8
7,2,4,0
671,6,3,39
664,4,0,12
550,2,5,350
541,1,7,40
126,2,0,0
375,1,5,177
607,2,7,18
434,0,3,86
108,1,3,23
345,4,0,0
126,5,7,0
310,7,4,6
662,2,2,82
351,6,5,33
247,7,6,0
657,0,5,0
492,7,7,0
603,2,4,64
578,1,2,54
373,3,2,28
708,0,1,13
432,4,4,119
13,5,5,17
717,5,7,43
247,4,4,5
578,6,6,98
344,2,5,10
30,7,5,0
514,5,6,0
360,4,7,39
523,5,1,0
356,1,1,6
293,5,2,0
676,4,3,66
4,6,5,5
58,1,2,201
234,0,1,5
301,7,6,92
666,1,7,204
696,5,3,22
715,7,1,0
678,2,1,0
228,2,3,21
412,6,2,0
458,5,4,48
598,5,0,10
583,0,2,17
703,5,2,0
643,4,3,205
28,4,1,3
692,1,5,0
142,6,6,11
470,2,5,125
124,0,1,0
517,4,7,67
660,2,6,31
622,0,5,28
201,1,1,0
49,2,1,0
381,1,3,107
301,2,0,0
547,6,0,0
20,5,1,0
230,6,0,0
323,7,4,0
683,2,3,12
422,1,4,94
379,3,0,0
424,6,5,31
270,3,7,5
626,1,5,146
188,1,5,24
429,0,4,55
389,1,0,0
219,0,2,5
363,1,1,0
356,7,5,0
238,4,1,8
709,5,6,0
405,0,0,18
255,2,3,94
184,7,0,0
138,6,0,0
609,0,5,18
284,7,6,0
227,1,5,13
509,0,6,67
398,7,6,11
172,5,3,0
451,1,4,73
109,3,0,0
297,1,5,6
483,4,4,50
219,0,3,29
259,1,3,67
32,4,3,0
6,4,7,0
690,4,3,0
493,3,3,131
713,7,5,13
515,1,5,9
278,4,6,14
601,7,7,18
705,5,3,0
153,0,5,158
36,3,0,0
280,6,6,0
172,2,0,0
464,7,6,0
638,7,6,0
52,5,4,3
382,2,3,210
676,2,0,0
177,7,5,0
233,6,3,0
158,1,7,91
8,2,6,33
651,5,1,0
667,1,2,63
579,6,1,0
479,5,6,180
331,3,1,20
279,4,6,5
617,4,2,0
266,0,3,23
22,0,0,3
730,6,7,14
387,1,7,53
531,2,6,255
487,4,7,8
640,6,7,11
377,0,5,131
534,2,5,15
685,3,2,21
724,4,7,567
474,7,7,8
583,4,0,0
649,2,1,0
337,3,2,6
2,6,0,0
292,2,0,0
11,4,2,3
703,2,1,13
548,4,3,65
255,5,6,120
404,7,3,11
570,6,6,16
329,4,2,10
689,7,7,0
573,6,0,0
83,6,7,26
160,4,7,279
491,7,3,0
399,3,7,202
591,6,3,0
10,7,4,0
59,4,7,120
28,7,4,3
97,0,5,63
418,1,5,7
149,3,1,0
429,5,1,0
338,6,4,0
424,5,4,39
506,3,0,9
142,2,0,4
469,4,7,117
248,5,0,0
134,4,0,0
439,1,3,33
122,7,5,4
671,3,0,12
80,3,3,6
568,2,7,252
658,7,0,0
450,7,3,0
685,6,1,0
656,6,2,0
244,1,6,14
650,3,4,63
659,3,3,82
231,4,2,0
22,0,6,177
412,1,4,43
633,1,3,0
716,4,4,78
729,2,3,163
166,4,1,14
650,4,4,31
467,2,3,8
594,2,2,44
454,4,4,53
62,3,2,3
564,0,1,0
184,3,5,31
175,6,7,0
238,3,2,0
453,3,7,53
286,4,5,38
580,3,0,0
79,6,6,0
559,5,7,10
467,2,0,0
668,7,0,0
87,1,3,168
455,1,7,91
32,1,3,32
334,5,6,170
621,5,3,18
335,1,3,77
584,3,7,0
510,4,7,0
720,7,1,0
225,1,2,0
345,4,5,0
500,7,0,0
566,7,5,10
544,2,2,31
526,5,1,0
84,5,0,0
94,5,4,89
198,6,3,0
413,0,4,12
56,1,6,6
60,5,5,96
363,6,1,0
273,0,2,0
185,4,6,7
225,1,4,0
362,2,6,341
533,4,1,0
565,6,0,0
483,7,5,22
492,7,3,0
655,4,7,12
346,0,2,0
703,3,2,43
35,0,7,462
497,2,4,50
222,1,1,0
18,5,5,104
236,5,2,5
329,7,0,0
66,3,5,1556
7,6,4,0
176,2,7,7
642,7,6,11
447,4,1,0
615,0,0,11
591,0,6,105
556,3,1,10
441,1,7,20
494,2,6,95
542,5,7,31
418,0,1,0
231,2,7,34
447,6,6,0
624,5,1,11
210,7,0,0
307,6,2,6
109,3,7,13
660,2,1,0
212,6,2,0
612,1,6,46
715,1,2,190
540,0,2,25
186,5,3,0
394,1,3,7
569,7,1,0
233,2,7,34
274,7,6,79
672,7,2,0
143,6,2,7
229,2,4,5
723,7,6,0
430,0,3,168
567,7,4,0
514,3,2,0
711,0,4,13
85,3,6,474
215,7,6,5
374,5,1,0
231,7,4,5
675,1,1,0
316,7,4,10
688,0,7,140
556,5,6,26
148,2,6,0
81,3,1,10
409,1,2,101
710,7,2,0
585,6,3,0
390,6,4,11
151,3,2,4
460,5,4,61
215,0,4,56
4,3,2,0
270,7,3,0
462,2,5,21
640,1,2,60
122,2,7,7
175,5,0,0
206,5,5,65
14,4,6,44
160,4,0,0
343,7,7,0
494,7,1,0
726,5,0,0
389,1,7,48
396,3,7,0
685,7,7,33
46,6,4,3
160,2,3,121
620,4,2,0
451,0,3,40
688,2,7,181
344,5,4,0
556,1,6,42
664,3,0,0
84,6,2,6
243,5,7,31
507,0,3,76
470,3,5,130
374,4,0,0
729,7,5,73
251,7,3,0
273,1,7,0
716,7,0,0
375,1,0,0
672,1,3,161
126,5,6,0
0,2,7,3
706,6,2,0
481,6,0,0
193,0,6,25
48,4,0,0
148,0,0,0
618,2,0,11
580,4,2,0
532,6,0,0
580,2,5,105
236,7,7,8
375,2,6,92
534,1,3,15
2,1,4,3
208,2,5,45
140,6,0,0
245,2,5,5
173,5,5,15
570,0,0,26
279,3,3,32
713,2,6,13
93,7,5,19
697,0,5,238
235,3,3,16
190,4,3,31
218,5,1,0
319,7,0,0
390,0,0,0
177,5,5,0
308,0,1,0
353,3,3,71
181,7,3,4
8,0,0,30
222,0,0,0
332,4,1,10
543,5,2,0
556,0,3,94
315,6,1,0
421,6,6,12
721,1,2,82
649,5,0,0
513,2,5,9
259,1,5,50
203,4,3,12
402,6,6,7
276,3,0,0
67,5,7,385
427,4,6,176
607,4,6,0
349,3,0,0
359,0,5,416
105,5,4,6
59,5,7,96
355,6,5,33
730,7,5,45
260,5,6,250
99,3,7,4
41,0,5,301
78,2,4,0
157,1,3,48
728,7,7,154
213,6,4,28
719,7,5,35
90,4,2,0
705,6,0,0
583,2,0,0
240,2,1,0
421,5,5,70
201,7,7,0
443,7,7,0
650,4,1,31
190,3,4,27
445,5,1,0
708,5,3,0
466,6,1,0
384,4,3,268
51,2,6,12
169,5,7,15
106,6,7,0
36,2,0,0
73,6,5,4
621,1,0,0
538,4,6,0
326,1,7,148
658,0,7,0
521,1,7,114
404,1,5,149
79,2,2,10
196,4,5,20
555,0,3,58
303,3,6,113
541,5,4,15
356,3,1,17
672,3,7,161
630,5,2,0
448,1,0,0
66,2,0,3
552,6,1,10
254,7,2,0
185,2,4,34
464,1,7,8
353,2,2,17
237,3,6,47
658,5,6,12
442,2,3,0
631,7,0,0
82,1,2,152
520,2,2,53
201,1,2,0
77,1,5,0
311,7,6,9
481,0,5,153
567,3,2,52
409,3,7,106
86,6,0,0
615,4,2,0
276,7,7,0
175,7,0,0
60,4,7,66
460,2,5,34
603,5,5,75
602,3,3,82
44,4,1,83
147,5,1,0
536,3,7,0
18,4,6,440
647,2,3,49
465,1,3,0
309,1,3,104
672,1,6,897
614,0,3,64
508,2,6,176
456,7,2,0
424,4,3,12
576,2,0,0
565,3,7,16
276,3,7,32
584,6,4,10
592,2,5,210
646,0,3,146
195,4,3,53
573,5,1,74
111,1,5,43
114,7,6,0
542,6,2,0
143,2,6,94
537,7,6,9
472,5,4,21
570,7,2,16
141,1,7,74
3,2,2,5
205,3,4,113
171,6,1,0
291,3,5,0
319,1,6,0
83,4,3,83
168,6,0,0
136,4,4,48
51,2,4,6
371,3,4,0
284,6,4,0
475,2,2,34
223,2,7,0
200,3,1,0
661,7,0,0
609,3,0,0
150,2,0,0
509,0,7,38
211,1,7,76
582,6,5,17
593,4,0,17
413,4,3,168
399,5,3,0
258,7,5,36
625,0,6,86
300,6,7,0
231,3,2,21
419,7,7,0
129,6,7,11
655,5,6,0
382,2,2,17
217,3,3,26
202,4,3,0
508,3,7,47
569,2,0,26
379,5,5,142
706,3,5,212
34,1,0,32
594,3,5,298
450,3,6,40
655,4,5,39
40,1,5,654
148,2,1,0
521,4,2,0
684,5,1,0
322,4,6,0
443,2,1,0
716,6,6,13
498,4,7,217
701,4,2,0
519,0,4,161
189,4,4,15
245,7,1,0
617,6,0,0
423,6,0,0
305,5,6,43
355,6,4,6
254,3,1,5
9,2,7,259
311,3,5,402
86,7,0,0
100,7,4,0
251,0,1,0
61,2,6,96
268,5,4,14
547,7,7,25
185,0,2,27
107,0,0,6
16,6,6,0
646,4,2,0
59,5,0,0
562,6,4,0
236,4,7,21
12,6,5,8
137,2,7,42
161,2,5,462
52,7,5,3
201,7,6,5
512,3,2,0
697,2,2,125
372,1,7,39
528,1,6,504
159,5,2,32
700,4,2,0
523,6,1,0
535,6,4,9
105,7,3,0
542,2,2,15
554,6,2,0
58,6,2,0
561,6,6,0
499,0,7,173
134,4,3,11
549,2,4,160
23,2,5,33
44,3,6,1055
36,5,3,14
682,2,5,21
390,4,6,11
17,5,2,5
524,4,1,23
35,1,3,326
477,5,2,0
301,5,6,15
346,5,1,0
112,0,1,4
450,5,4,33
264,0,3,65
726,2,2,635
572,1,4,52
656,0,1,0
728,7,0,0
542,0,7,120
381,0,6,585
666,1,6,368
348,4,1,6
462,5,7,13
565,0,7,152
171,1,4,0
556,6,2,0
43,5,5,183
45,1,2,34
0,5,4,11
651,1,4,12
341,2,7,37
424,6,7,12
149,5,0,0
81,7,3,4
725,3,5,2051
119,0,5,27
545,6,0,0
537,3,7,0
651,1,1,12
152,3,0,0
248,0,3,0
483,0,2,22
260,7,1,0
611,2,6,28
444,0,0,0
182,4,1,12
566,3,2,16
435,6,3,0
108,5,3,0
417,2,2,0
299,7,1,0
163,0,3,139
298,1,3,15
637,1,2,30
610,4,4,11
364,5,0,0
629,7,6,11
407,0,5,917
242,7,5,5
273,3,5,14
600,0,3,185
608,7,7,0
453,5,4,33
189,5,7,12
604,0,4,57
321,4,5,10
691,6,4,0
358,3,3,71
683,2,2,0
190,2,1,0
138,2,1,0
510,5,6,0
273,7,2,0
320,7,3,0
663,1,2,243
690,1,0,0
356,7,2,0
586,2,1,0
231,2,1,0
682,7,0,0
538,4,5,15
552,1,4,42
2,4,7,0
529,3,2,40
494,5,7,36
99,1,4,10
569,2,3,135
690,5,1,0
699,0,0,43
595,7,5,0
384,0,7,387
463,6,3,0
500,6,6,22
685,6,2,0
692,6,2,0
153,4,6,30
359,6,4,10
230,6,6,0
511,3,4,9
310,5,7,15
681,7,6,0
299,7,5,0
639,6,4,30
132,2,4,83
291,1,6,0
522,0,5,85
342,7,5,6
342,0,4,10
517,1,6,38
419,1,2,0
78,1,1,0
207,2,6,113
270,6,3,0
232,4,5,16
4,0,3,5
431,2,2,87
107,2,4,37
20,5,6,194
163,2,0,7
541,5,0,0
544,6,5,0
62,3,0,12
608,4,7,0
85,0,3,196
122,3,4,11
331,6,3,0
381,5,7,148
194,1,3,28
112,1,6,10
126,5,5,0
673,0,6,469
108,0,3,17
432,3,7,124
320,7,2,0
162,2,6,743
132,6,3,0
101,4,1,0
716,6,3,35
444,2,5,8
528,3,7,95
84,2,0,0
671,0,7,396
91,5,2,16
367,1,0,0
537,1,3,0
582,3,5,71
466,6,0,0
119,7,6,0
500,5,6,340
3,4,3,3
496,0,6,137
359,7,4,10
140,5,4,11
294,7,7,9
141,7,2,0
242,4,0,0
90,6,3,6
229,3,5,8
352,6,4,21
540,0,0,9
364,7,2,0
547,4,0,0
628,5,7,78
304,2,3,89
471,1,4,96
207,3,7,33
521,3,2,23
285,0,6,65
648,1,2,71
702,3,2,22
52,5,7,0
35,2,4,435
572,7,0,0
489,4,2,0
247,1,7,0
661,6,1,0
710,4,4,22
567,4,5,100
77,5,2,0
44,0,6,1095
454,6,1,0
623,3,4,82
714,7,6,0
538,4,0,0
392,6,7,0
26,5,6,0
157,5,6,117
322,2,4,0
714,4,3,13
707,6,6,13
4,5,6,0
51,0,4,0
63,1,6,463
561,6,3,0
646,7,2,0
638,0,6,30
675,5,2,12
719,6,4,13
315,6,6,16
330,4,1,10
352,2,1,6
638,5,0,0
78,7,7,0
54,1,0,0
536,0,2,0
45,0,4,80
15,4,2,0
726,2,7,1402
361,5,3,0
459,0,7,138
505,1,5,167
232,7,0,0
86,2,3,136
117,6,4,23
298,7,6,19
534,0,3,15
29,5,4,9
673,3,7,41
94,4,5,73
269,5,7,0
341,0,6,10
638,2,4,97
406,1,2,23
726,0,3,826
107,2,1,4
481,5,1,0
531,0,1,0
225,7,5,0
104,6,4,4
520,5,3,9
182,1,7,15
309,1,7,49
442,7,4,0
51,0,3,9
7,0,2,3
342,2,2,6
159,4,7,96
20,1,6,1712
318,0,0,0
557,7,5,26
632,5,0,0
535,1,5,0
79,6,4,0
731,0,3,59
305,6,5,6
661,4,5,71
502,7,4,8
138,3,0,7
600,1,4,203
86,5,3,10
717,0,5,190
23,3,7,30
705,4,6,112
461,2,2,56
218,5,4,5
264,0,4,32
5,0,2,0
575,5,3,10
18,5,6,360
622,2,5,57
355,4,2,0
457,7,2,0
339,0,0,6
523,0,3,129
220,0,5,0
232,4,2,0
109,3,1,4
698,4,6,246
591,5,7,88
100,4,1,4
224,6,6,0
6,1,1,0
116,0,2,50
55,5,3,0
654,5,6,0
223,7,5,0
534,3,4,25
581,7,3,0
604,4,7,64
195,3,1,0
592,5,6,71
266,7,0,0
305,4,6,138
11,5,4,24
401,0,4,53
677,0,3,33
137,0,2,24
611,4,0,0
458,7,2,0
289,4,2,0
603,4,3,75
357,5,5,54
430,7,4,12
19,1,7,311
658,1,3,0
699,1,6,324
723,1,2,163
318,2,1,0
634,7,1,0
117,5,7,13
716,7,4,22
627,5,1,0
515,7,7,0
316,3,1,6
298,3,1,0
460,7,3,21
234,2,5,16
503,4,2,0
672,2,2,33
594,7,5,10
240,3,6,39
709,4,7,0
322,2,6,0
96,3,6,56
381,0,4,96
22,2,2,14
531,6,1,9
630,4,2,0
626,4,4,86
563,7,6,10
48,2,6,30
257,4,1,14
688,7,5,0
370,1,2,0
628,6,0,0
596,7,7,10
542,5,6,0
512,3,7,9
182,7,1,0
70,2,7,169
181,1,7,24
645,1,0,0
27,7,7,0
376,7,4,0
168,5,1,7
362,5,7,17
464,3,0,0
399,4,6,66
214,5,2,0
187,0,0,4
250,2,2,5
213,0,0,36
285,0,2,9
235,4,7,16
306,6,6,6
675,4,0,21
551,5,0,0
322,1,1,10
142,3,7,7
172,7,5,0
185,5,5,24
520,2,1,0
402,6,4,11
529,7,0,0
707,1,0,0
115,3,6,50
625,5,5,116
526,1,7,176
474,2,0,0
290,6,4,0
584,6,6,0
308,0,6,132
108,0,4,17
400,4,5,53
489,2,6,8
455,3,4,111
465,6,4,0
444,7,0,0
337,0,2,27
631,5,0,0
1,5,5,3
704,3,4,91
410,1,7,164
468,3,1,21
422,2,0,7
693,2,2,107
262,7,3,0
216,3,6,85
82,5,0,0
136,0,6,153
147,6,4,0
548,7,3,0
42,0,6,1089
83,0,0,26
707,7,2,0
245,1,6,0
601,5,3,11
332,7,3,10
184,2,6,24
9,2,3,237
325,5,5,46
101,3,1,0
327,2,7,42
171,0,2,0
535,7,4,0
474,0,4,90
582,2,0,0
517,3,3,76
11,2,3,246
43,2,6,1989
91,3,4,63
624,5,2,11
723,6,5,59
287,1,3,111
109,1,3,40
285,3,2,0
58,7,3,0
278,2,1,0
246,3,7,0
179,0,5,19
14,6,2,0
193,0,0,0
587,1,2,0
240,1,2,27
417,2,4,0
590,0,6,54
206,3,7,68
637,3,2,0
597,3,1,10
52,7,0,0
9,1,4,137
624,1,7,86
457,2,7,42
568,2,1,0
212,0,5,76
506,5,0,0
467,6,1,0
396,1,6,83
31,0,1,0
445,1,1,0
377,7,3,7
689,4,6,0
75,6,3,4
212,5,2,12
552,1,5,445
585,3,3,0
181,6,0,0
326,7,4,0
25,4,0,0
434,3,0,0
166,7,4,7
91,2,1,4
490,0,1,0
228,0,4,8
56,0,2,115
155,0,3,215
52,7,3,0
161,2,2,55
463,7,3,8
71,3,6,94
347,4,1,0
18,1,2,120
130,7,5,4
81,2,1,4
83,2,3,284
659,5,0,0
590,4,1,10
728,3,2,200
10,5,3,5
310,6,4,6
472,7,4,0
532,4,6,31
78,1,4,10
635,7,1,0
607,1,2,64
155,6,1,0
501,0,0,8
5,0,5,0
390,2,7,18
72,6,2,4
602,0,1,11
260,6,3,14
629,2,0,0
99,4,1,0
420,2,5,24
258,7,1,0
75,6,1,0
46,2,1,0
31,0,5,3
379,2,2,35
325,2,7,67
580,1,4,17
618,6,5,0
47,4,2,0
721,0,0,14
66,4,2,3
442,6,2,0
531,5,7,25
148,1,1,0
6,6,2,0
479,1,3,130
321,4,1,0
562,4,0,0
374,0,6,74
164,7,4,4
248,3,2,0
198,3,6,0
321,7,6,0
41,5,0,68
451,3,4,45
175,7,7,0
107,6,6,0
334,7,6,0
539,5,1,9
161,6,2,0
140,3,2,11
459,4,2,0
39,3,7,49
192,3,3,33
660,3,1,0
639,0,0,0
204,2,0,5
147,7,7,0
381,3,6,341
14,5,4,0
250,2,0,0
129,1,3,320
581,4,0,0
55,3,1,0
215,4,0,0
711,6,4,0
129,5,7,150
417,3,6,0
59,0,0,0
336,0,0,6
266,0,5,9
562,1,4,0
419,6,2,0
588,7,3,0
556,0,2,32
218,2,0,5
268,7,4,9
731,5,2,14
646,5,5,49
708,1,4,13
725,2,2,177
388,4,1,23
548,0,6,264
384,4,6,614
715,5,4,69
505,1,0,0
193,3,0,0
154,6,5,11
463,7,0,0
241,7,4,27
611,1,1,0
586,4,1,0
508,1,6,47
295,3,6,15
118,1,7,54
10,3,6,155
399,2,2,48
518,5,4,47
123,1,2,7
690,4,5,0
20,1,1,14
659,6,6,39
713,2,1,0
530,7,7,15
180,1,2,0
275,4,2,0
72,3,7,28
16,5,0,0
53,7,1,0
161,3,6,1175
95,3,1,0
170,4,3,0
4,2,6,5
477,1,2,48
349,4,4,48
637,3,7,19
382,0,5,397
370,6,7,0
347,6,4,0
233,5,5,26
431,6,7,7
376,7,3,0
620,5,0,0
352,4,2,0
455,3,2,20
457,2,2,27
593,6,7,34
263,0,1,0
438,2,2,33
692,7,4,0
560,7,5,0
2,4,5,0
142,0,7,48
445,0,3,20
506,0,6,295
507,7,3,9
530,3,5,230
342,6,5,6
642,6,6,11
